,Balanced Accuracy,Default Precision,Default Recall,Default F1-Score,Default Support,Fully Paid Precision,Fully Paid Recall,Fully Paid F1-Score,Fully Paid Support,C,Penalty,Solver,Tolerance,Time,Random State
13,0.6150869411972038,0.18672293311552773,0.625,0.2875410523373629,19752,0.9175369063258444,0.6051738823944076,0.7293169207897136,136184,0.1,l2,saga,0.001,126.74655203614384,14
14,0.6150491942219649,0.18823493054375204,0.6159368995853979,0.28834842298360847,19778,0.9167278746752321,0.614161488858532,0.735544931985205,136158,0.1,l1,saga,0.001,82.29597060894594,15
15,0.6148507735744472,0.18816149317841196,0.6156101506419978,0.28822645349869236,19782,0.9166365181165379,0.6140913965068966,0.7354652569171699,136154,0.1,l2,saga,0.0001,178.1962850689888,16
16,0.6169876597664024,0.18784728445958057,0.6335197219283664,0.28977292365119417,19851,0.918247404144379,0.6004555976044385,0.7261021979535528,136085,0.1,l2,saga,0.001,107.93674127478153,17
17,0.6142727121694306,0.18772981797653376,0.6197552007253312,0.2881701290488793,19853,0.9164887438464517,0.60879022361353,0.7316030696138257,136083,0.01,l1,saga,0.0001,114.0991766792722,18
18,0.6150085784055146,0.1883315491665392,0.6200594129197926,0.2889115670197417,19861,0.9166611446115787,0.6099577438912365,0.7325005184868127,136075,0.01,l1,saga,0.0001,116.76534424582496,19
19,0.6156878566793446,0.18936722954165894,0.6166163141993958,0.2897501419647927,19860,0.9165753604768374,0.6147593991592933,0.7359244141037371,136076,0.01,l1,saga,0.0001,119.33008547266945,20
20,0.6168415776273143,0.18836615609044494,0.6260289884349275,0.28959572007616025,19801,0.9178390733179478,0.6076541668197011,0.731211024338933,136135,0.1,l2,saga,0.001,137.39182657096535,21
21,0.6162717894609342,0.18805159538357094,0.6280229746070133,0.28943610462888786,19848,0.9176473212791826,0.6045206043148551,0.7288771545900353,136088,0.1,l2,saga,0.0001,100.1689835684374,22
22,0.6178618283316408,0.18826472594951102,0.6288362199939228,0.28977491511184233,19746,0.918549471555106,0.606887436669359,0.7308806168783796,136190,0.1,l1,saga,0.0001,97.50055664032698,23
23,0.6164564428362332,0.18777708847160646,0.6271794612624451,0.2890213796637011,19787,0.9178937527129454,0.6057334244100214,0.7298359262995806,136149,0.1,l1,saga,0.0001,146.16242747334763,24
24,0.6168980089111656,0.18791535371335555,0.6334256229549459,0.2898440559279479,19865,0.9181567856139365,0.6003703948673854,0.7260115709677133,136071,0.1,l2,saga,0.0001,104.57193340407684,25
25,0.6183751370460417,0.18914639846801068,0.6319077124578107,0.2911454102355809,19851,0.9184641306894897,0.6048425616342727,0.7293688137455583,136085,0.1,l1,saga,0.001,101.40286281472072,26
26,0.616475162563361,0.1897152039996429,0.6338868449835935,0.2920293174530463,20114,0.917006649385777,0.5990634801431285,0.724696284156899,135822,0.1,l2,saga,0.0001,118.05942225409672,27
27,0.6177197013886337,0.1866544267031859,0.6319355989198553,0.2881871834193039,19627,0.9192731905192933,0.6035038038574122,0.728648868890503,136309,0.1,l2,saga,0.0001,53.068515660241246,28
28,0.6165067374374332,0.18747611842205816,0.6231773611746176,0.28823874985313125,19683,0.9180523483852434,0.6098361137002488,0.732856475070779,136253,0.1,l1,saga,0.0001,91.63574008923024,29
29,0.6167596428519674,0.186990767933252,0.6298062290757837,0.2883652874711135,19714,0.918491796687403,0.6037130566281511,0.7285556721991149,136222,0.01,l2,saga,0.0001,87.31429360294715,30
30,0.6144314335835777,0.18845163891214686,0.613373706787787,0.2883203453961024,19815,0.9162201176702172,0.6154891603793684,0.7363323563145152,136121,0.01,l1,saga,0.0001,105.57826928189024,31
31,0.6164004159357866,0.18694087250026137,0.632650998230983,0.2886029835604436,19785,0.918317805324852,0.6001498336405903,0.7259005907697775,136151,0.1,l2,saga,0.0001,102.76778662204742,32
32,0.6163692821281517,0.18863295624914816,0.6265278406518787,0.2899643829876388,19881,0.9174109873975285,0.6062107236044246,0.7300294745041114,136055,0.1,l2,saga,0.001,122.67491324897856,33
33,0.616574238784788,0.1896046631028963,0.6279255851170235,0.2912616854949082,19996,0.917069799585349,0.6052228924525526,0.7292048889007064,135940,0.1,l1,saga,0.001,86.13503306219354,34
34,0.614648192972638,0.18846307018350028,0.6187267424318617,0.28892124172263184,19886,0.9163596249310535,0.6105696435134141,0.7328451698279665,136050,0.1,l1,saga,0.0001,109.14897594694048,35
35,0.6163507497860838,0.18699775355435946,0.6286047336678323,0.28824746101466453,19731,0.918222499972101,0.6040967659043354,0.7287502103501112,136205,0.1,l1,saga,0.0001,129.25027019809932,36
36,0.6144059348368471,0.18631427052479685,0.6220712039760625,0.2867462274847171,19718,0.9172928158400018,0.6067406656976317,0.7303761504778653,136218,0.01,l1,saga,0.001,95.06446706689894,37
37,0.6147181281658434,0.18791250093963768,0.6266419332196932,0.28912457639860745,19946,0.9167197861799801,0.6027943231119935,0.7273291897910927,135990,0.1,l2,saga,0.0001,51.40084049431607,38
38,0.6152994125507192,0.18627702815007327,0.6258821140275169,0.28710496285428166,19697,0.9178987243050526,0.6047167110739216,0.7290990026283883,136239,0.1,l2,saga,0.001,131.70578069100156,39
39,0.616541495504363,0.1890359168241966,0.6273525721455459,0.2905287623474724,19925,0.9173263854093596,0.6057304188631801,0.7296543295161675,136011,0.01,l2,saga,0.0001,119.94827417610213,40
40,0.6151216940203966,0.18852986217457887,0.6196708108924347,0.2891025866826353,19867,0.9166335672359769,0.6105725771483586,0.7329348713085286,136069,0.01,l1,saga,0.001,119.37248839298263,41
41,0.615860288658661,0.18799331770043068,0.6207804038665924,0.2885913935486907,19759,0.9173769696435069,0.6109401734507296,0.7334373594985587,136177,0.1,l1,saga,0.001,97.99213461065665,42
42,0.6170112972970947,0.18899867639363438,0.6210174977242844,0.28980034927077925,19774,0.9176139486818672,0.613005096869905,0.7349993835966256,136162,0.01,l1,saga,0.001,113.47007657401264,43
43,0.6173683576142933,0.1893454912640372,0.6240419524001614,0.29053689226940865,19832,0.9176805705831695,0.6106947628284253,0.7333574497745701,136104,0.01,l1,saga,0.001,80.75893726712093,44
44,0.6151845573108435,0.18799689889485124,0.6228971491890802,0.28882375608673816,19854,0.9169522922143467,0.6074719654326068,0.7307976219417862,136082,0.1,l2,saga,0.0001,121.55637750634924,45
45,0.6156192011693953,0.18880971073132435,0.6263961933383421,0.2901590468788065,19965,0.9168450390189521,0.6048422090004486,0.7288574960894401,135971,0.1,l1,saga,0.001,122.07157605607063,46
46,0.6141340311504571,0.18937207064593228,0.6123042954636692,0.2892771627035869,19928,0.9155646871106643,0.6159637668372449,0.7364599358269965,136008,0.01,l1,saga,0.0001,94.0596098289825,47
47,0.6157056882158805,0.18716835504100338,0.6274509803921569,0.28832845664390877,19788,0.9177232142857142,0.6039603960396039,0.7284937186597444,136148,0.1,l1,saga,0.001,100.19846543390304,48
48,0.6164736079995099,0.18788920553067656,0.6286449399656947,0.2893096363024274,19822,0.9178597333035764,0.604302276033325,0.7287854019643023,136114,0.1,l2,saga,0.0001,112.22119185701013,49
49,0.6172455855826218,0.18862103384652612,0.6286924085089223,0.29018147975802694,19838,0.9179860600797203,0.6057987626563212,0.7299125323134672,136098,0.1,l1,saga,0.0001,104.34949888614938,50
50,0.6173354549184281,0.1890907983122877,0.6258318209316395,0.29043012387848444,19836,0.9177936534308024,0.6088390889052168,0.7320538021512026,136100,0.1,l1,saga,0.001,102.28581639332697,51
51,0.6165119398783726,0.18930298546170157,0.6236618585716439,0.2904456511562588,19897,0.9171543950876805,0.6093620211851013,0.7322280323640603,136039,0.01,l2,saga,0.0001,34.46843593986705,52
52,0.6160703414704529,0.18827546261012712,0.623366136765077,0.2892028892192786,19815,0.9173807151555408,0.6087745461758288,0.7318757700341354,136121,0.1,l1,saga,0.001,109.1383268032223,53
53,0.6156409145465724,0.18887867647058823,0.6204397926835404,0.2895963735863681,19873,0.9167953582774444,0.6108420364096043,0.7331807215098867,136063,0.1,l2,saga,0.0001,44.56762072397396,54
54,0.6153006002189758,0.18686140161077053,0.6281125309359058,0.2880337228289192,19799,0.9176250783137921,0.6024886695020457,0.7273912407270275,136137,0.1,l2,saga,0.0001,126.52493900479749,55
55,0.6146648564214748,0.18759045138095456,0.6211349306431274,0.28815463097299576,19825,0.9168152569966664,0.6081947821998223,0.7312768325647957,136111,0.01,l1,saga,0.0001,88.05523080937564,56
56,0.6166606896494782,0.18636397692365325,0.6318329607803292,0.28783022252051055,19684,0.918756516182554,0.6014884185186272,0.7270162739018775,136252,0.01,l2,saga,0.001,103.96127535076812,57
57,0.6146926698940223,0.18593285167870804,0.6229658258746948,0.2863889278533689,19664,0.917669790787545,0.6064195139133498,0.7302628090701826,136272,0.01,l2,saga,0.001,99.21278581209481,58
58,0.6142121719762861,0.18677501208313194,0.6239782016348774,0.28749447841350284,19818,0.9169490014265336,0.6044461423176949,0.7286026761598611,136118,0.1,l1,saga,0.0001,107.03977845003828,59
59,0.6139256254262249,0.18659056316590564,0.6203005616556191,0.2868843827153271,19763,0.9168402854736469,0.6075506891968305,0.7308190045448723,136173,0.1,l2,saga,0.0001,40.14684945065528,60
60,0.6153897871227344,0.18796406064765708,0.6127949552481693,0.28768562288115357,19664,0.9170841137779326,0.6179846189972995,0.7383954405962297,136272,0.01,l1,saga,0.001,33.48297129618004,61
61,0.616160358628679,0.1880667172100076,0.6257188981939259,0.28920859954297445,19822,0.9175538417087102,0.6066018190634321,0.730358248562583,136114,0.1,l1,saga,0.001,38.912645121105015,62
62,0.6167507635712064,0.1882404696530696,0.6265905877600485,0.2895071449402158,19804,0.9178470254957507,0.6069109393823642,0.7306751803030771,136132,0.1,l2,saga,0.001,114.07207568502054,63
63,0.6155956322899878,0.18817365718917944,0.6288251229055885,0.2896658501640708,19934,0.9171648641991894,0.6023661416743872,0.7271573378779003,136002,0.1,l2,saga,0.001,112.74196515511721,64
64,0.614596215416022,0.18748201220897648,0.623369428355578,0.2882662567542389,19855,0.9168362637484847,0.6058230024764663,0.7295663716814159,136081,0.1,l1,saga,0.0001,113.37920499080792,65
65,0.6160683545036347,0.18813695352605359,0.6260834509171538,0.28933058534483763,19844,0.9174629306221427,0.6060532580901156,0.7299317229447192,136092,0.1,l1,saga,0.0001,149.65625374391675,66
66,0.6156355056577132,0.18921006689634928,0.6169151722748337,0.2895990730559595,19852,0.9166200703877907,0.6143558390405925,0.7356495800574588,136084,0.1,l1,saga,0.0001,113.9952764348127,67
67,0.6137951211228616,0.18832240647898188,0.6143008101444171,0.2882712696875959,19873,0.9158718486242057,0.613289432101306,0.7346439293228979,136063,0.01,l1,saga,0.0001,127.86625264026225,68
68,0.6171173360563543,0.1886388977989583,0.6243680485338726,0.28973946908468134,19780,0.9178706047509037,0.609866623578836,0.7328205874955322,136156,0.01,l1,saga,0.0001,39.729374492075294,69
69,0.6165371216857264,0.18833226681293233,0.6243875334646664,0.2893797333520619,19797,0.9176540940399991,0.6086867099067864,0.7318992585265036,136139,0.1,l2,saga,0.0001,148.70213236520067,70
70,0.61689106644989,0.18802592419137976,0.6285858585858586,0.28946542160408406,19800,0.918054890074992,0.6051962743139214,0.72949676596762,136136,0.1,l2,saga,0.001,121.45062982942909,71
71,0.6169253059717024,0.18840931134820563,0.6272768555426611,0.2897800776196637,19819,0.9178784240483814,0.6065737564007435,0.7304407061560851,136117,0.01,l1,saga,0.001,100.13952543819323,72
72,0.6189980955343561,0.1898575653328505,0.6326612700487707,0.2920675448267858,19889,0.9185143876868168,0.6053349210199417,0.7297425423225686,136047,0.1,l1,saga,0.001,119.02407899405807,73
73,0.6150879940082303,0.18803841047333808,0.6163967611336032,0.28816807438427144,19760,0.9168513196287927,0.6137792268828575,0.7353104188477071,136176,0.001,l2,saga,0.0001,129.88333992566913,74
74,0.6167673101539767,0.18707154289855948,0.6287236741943669,0.2883476277478442,19705,0.9184483335191171,0.6048109461135864,0.729340845618989,136231,0.1,l2,saga,0.0001,138.3511498090811,75
75,0.617911398057442,0.1888831625538107,0.6289305001766516,0.29051699014979304,19813,0.9182784224801032,0.6068922959382324,0.7307983210003228,136123,0.1,l1,saga,0.001,108.39644744619727,76
76,0.6166016008375585,0.18767291033606967,0.6278258230920953,0.2889664804469274,19773,0.9180411854458786,0.6053773785830219,0.7296239909361282,136163,0.1,l2,saga,0.001,109.17132403794676,77
77,0.6153189327081583,0.18653949650182383,0.6303293594665589,0.2878829826504245,19796,0.9178159112348951,0.6003085059497576,0.7258597413670598,136140,0.1,l1,saga,0.001,116.36445327429101,78
78,0.6187853773195734,0.19012627415183325,0.6288115125289323,0.29197233774122705,19874,0.9182205174822073,0.6087592421102145,0.7321318082981244,136062,0.01,l1,saga,0.0001,124.55388166522607,79
79,0.6171636377268646,0.18932148846485067,0.6288452852913133,0.2910260578754239,19927,0.9175905601301436,0.6054819901624158,0.7295575754354259,136009,0.1,l2,saga,0.001,113.8488220879808,80
80,0.6159783518402541,0.18891850664858784,0.6186799878897972,0.2894510086285249,19818,0.9169879716592519,0.613276715790711,0.7349935946256487,136118,0.001,l2,saga,0.0001,30.406471277121454,81
81,0.6150259943160037,0.1880459559104747,0.6199939473418743,0.28856830960290164,19826,0.9168148041824465,0.610058041290133,0.7326219014553619,136110,0.1,l2,saga,0.0001,143.2722340640612,82
82,0.616647999407398,0.18805911804062486,0.6301259445843829,0.28966778985884833,19850,0.9178976796197931,0.6031700542304131,0.7279733582840747,136086,0.1,l1,saga,0.0001,37.94633308099583,83
83,0.6149368852125928,0.1891362367134108,0.6162352349836643,0.28943765050285664,19895,0.9162047961367502,0.6136385354415214,0.7350014967687404,136041,0.1,l1,saga,0.001,116.52609413070604,84
84,0.6151662014968569,0.18838507521713338,0.6225495124158038,0.28924413512850755,19894,0.9167452019558059,0.6077828905779098,0.7309567485137136,136042,0.01,l1,saga,0.001,88.03707960899919,85
85,0.6152649762661945,0.18695967595671362,0.6256005664289688,0.2878853113327205,19773,0.9175355344650893,0.6049293861034202,0.729138911633877,136163,0.1,l2,saga,0.0001,169.19157639564946,86
86,0.6154966517751601,0.1898141668610528,0.6139221406297153,0.2899735113497333,19882,0.9162292237343257,0.617071162920605,0.7374662362474471,136054,0.001,l2,saga,0.0001,106.59627858595923,87
87,0.6137080575092834,0.18742720529638937,0.6169600968571861,0.2875110196885101,19823,0.9162696837369326,0.6104560181613806,0.7327345599809522,136113,0.1,l2,saga,0.0001,118.13382302457467,88
88,0.6148055456490136,0.18893901680149347,0.6126412429378532,0.28880909350328166,19824,0.9162193418870559,0.616969848360174,0.7373906782339925,136112,0.01,l1,saga,0.0001,100.65807049581781,89
89,0.6157655818307877,0.18796536402650774,0.6249684868653255,0.2890085804887148,19833,0.9173491271543343,0.6065626767962499,0.730265020168424,136103,0.1,l1,saga,0.001,104.40513689210638,90
90,0.6158283584678734,0.18690508773530395,0.6241494871534478,0.2876667446758718,19694,0.9179106132860153,0.6075072297822991,0.7311273254067805,136242,0.01,l1,saga,0.0001,80.00700469501317,91
91,0.6141497145759949,0.18822211652064505,0.617145444483574,0.2884656084656085,19877,0.916155261505239,0.6111539846684159,0.7332004831982788,136059,0.01,l1,saga,0.0001,131.17853417387232,92
92,0.617015351672598,0.18956498006095435,0.6270438358912629,0.2911199338681321,19938,0.9173640051119631,0.6069868674539332,0.730577078806813,135998,0.1,l1,saga,0.001,101.43782562483102,93
93,0.6162179170145103,0.18733943845014658,0.6273467941905774,0.288520393320533,19761,0.9179608297497828,0.6050890398384432,0.7293891660064532,136175,0.1,l2,saga,0.0001,117.67030315799639,94
94,0.6159663174133844,0.18746998799519807,0.6297827292433331,0.28893231726354984,19837,0.9177566744311055,0.6021499055834356,0.7271856074890748,136099,0.01,l2,saga,0.0001,40.26537715829909,95
95,0.6155170076939305,0.18815554435945586,0.6217020632598497,0.2888821171561848,19823,0.9170803985094597,0.6093319521280113,0.7321827411167513,136113,0.01,l2,saga,0.001,108.14930073125288,96
96,0.6132478644146899,0.18664430975602253,0.614702604113892,0.28634475597092424,19738,0.9163642362256681,0.6117931247154877,0.7337272375048431,136198,0.001,l2,saga,0.001,131.37418171670288,97
97,0.6166880189508023,0.18937241336710112,0.6189995457069305,0.2900185651613513,19811,0.9172186883088397,0.614376492194674,0.7358571082906228,136125,0.01,l2,saga,0.001,83.76618133112788,98
98,0.6149940816291941,0.18791742100378817,0.6222356556344768,0.2886588301278306,19851,0.9168671359680727,0.6077525076239115,0.7309735295417386,136085,0.001,l2,saga,0.0001,81.56271623820066,99
99,0.6170525578469612,0.1877333576177033,0.6270086683226035,0.2889514442900027,19727,0.9182898389783454,0.6070964473713191,0.7309499290635952,136209,0.01,l1,saga,0.0001,191.07607686892152,0
